CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,expected_revenue_retained,net_expected_value,naive_target,ds_optimized_target
552,38,9,134105.01,1,0,0,57850.1,0,False,False,False,0.4348355680912142,12069.4509,1312.0566346626292,1262.0566346626292,False,True
597,52,8,83693.34,2,1,1,161083.53,0,True,False,True,0.3627893561839997,7532.400599999999,683.1686910484932,633.1686910484932,False,True
501,42,9,114631.23,1,0,1,91429.74,0,False,False,True,0.3655484448743858,10316.810699999998,942.8235268621057,892.8235268621057,False,True
709,44,9,128601.98,1,1,0,117031.2,0,False,False,True,0.6750530295827589,11574.178199999998,1953.2960147101805,1903.2960147101805,True,True
621,34,2,91258.52,2,1,0,44857.4,0,True,False,False,0.2765040869121307,8213.2668,567.7504592749293,517.7504592749293,False,True
799,70,8,70416.75,1,1,1,36483.52,0,False,False,True,0.2366078115908667,6337.5075,374.8759451289261,324.8759451289261,False,True
670,33,6,88294.6,1,1,0,66979.06,0,False,False,True,0.3078410666567606,7946.514000000001,611.5658364907204,561.5658364907204,False,True
524,28,1,93577.3,1,1,1,51670.82,0,False,False,True,0.172107529822007,8421.957,362.3705538842902,312.3705538842902,False,True
689,30,5,136650.89,1,1,1,41865.72,1,True,False,False,0.4948492253983688,12298.5801,1521.4857089961981,1471.4857089961981,False,True
573,72,8,98765.84,1,1,1,96015.53,0,False,True,False,0.2703334861749905,8888.925599999999,600.7435614495297,550.7435614495297,False,True
657,33,1,84309.57,2,0,0,103914.4,0,False,False,True,0.1795240123364945,7587.8613,340.5508264072023,290.5508264072023,False,True
686,39,10,136258.06,1,0,0,89199.51,0,False,True,True,0.3353629138504566,12263.2254,1028.1577508372327,978.1577508372327,False,True
753,47,1,131160.85,1,1,0,197444.69,0,True,False,False,0.8053037161078034,11804.4765,2376.5471980393095,2326.5471980393095,True,True
520,30,4,145222.99,2,0,0,145160.96,0,False,True,False,0.3067172833161417,13070.0691,1002.2040217765623,952.2040217765623,False,True
547,25,4,98141.57,2,1,1,52309.8,0,True,False,True,0.142069158202086,8832.7413,313.7150302769497,263.7150302769497,False,True
648,28,9,102282.61,1,1,1,157891.11,0,False,True,False,0.3076851937743995,9205.4349,708.0940052460301,658.0940052460301,False,True
639,37,4,116121.84,2,0,1,181850.74,0,False,False,False,0.2533699321866491,10450.9656,661.9901113392506,611.9901113392506,False,True
711,25,5,190066.54,1,0,0,51345.39,1,False,False,False,0.4285807776842512,17105.988599999997,1832.8244743114835,1782.8244743114835,False,True
484,55,8,149349.58,3,0,0,137519.92,1,True,False,False,0.9541014096963454,13441.462199999998,3206.1295083500345,3156.1295083500345,True,True
721,36,1,155176.83,2,1,1,49653.37,0,False,False,True,0.1632526703553002,13965.914699999998,569.9932171823352,519.9932171823352,False,True
548,32,2,98986.28,1,1,1,55867.38,0,True,False,True,0.3070796403353888,8908.765199999998,683.9251033621069,633.9251033621069,False,True
679,41,8,147726.98,3,1,0,172749.4,1,False,False,True,0.8833368782220358,13295.4282,2936.085510203305,2886.085510203305,True,True
757,36,7,144852.06,1,0,0,130861.95,0,False,False,True,0.3328060999390687,13036.685399999998,1084.6721060266493,1034.6721060266493,False,True
581,54,4,89299.81,1,0,0,5558.47,1,False,False,True,0.8374794554309711,8036.982899999999,1682.7020156000067,1632.7020156000067,True,True
625,41,6,97663.16,2,1,0,57128.78,0,False,False,True,0.2427548474741629,8789.6844,533.4346239670073,483.43462396700727,False,True
744,39,4,95161.75,1,1,0,19409.77,0,False,True,True,0.3524689911744413,8564.557499999999,754.6852354701236,704.6852354701236,False,True
799,31,9,154586.92,1,0,1,88604.89,1,True,False,True,0.4404003964843639,13912.822800000002,1531.8031693341748,1481.8031693341748,False,True
751,34,8,127095.14,2,0,0,479.54,0,False,True,False,0.2398656910095845,11438.5626,685.9296805513474,635.9296805513474,False,True
781,35,7,92526.15,2,1,1,173837.54,0,True,False,True,0.1705592936668979,8327.3535,355.07688276864246,305.07688276864246,False,True
777,46,0,107362.8,1,1,0,487.3,0,True,False,False,0.6978566613142635,9662.652,1685.7865160403976,1635.7865160403976,True,True
539,47,2,127286.04,2,1,1,166929.43,1,False,False,False,0.5435639866785811,11455.743599999998,1556.7324153959098,1506.7324153959098,True,True
555,40,10,139930.18,1,1,1,105720.09,0,False,False,True,0.3216534420103485,12593.7162,1012.7030408578718,962.7030408578718,False,True
679,30,4,77949.69,1,1,1,121151.46,0,True,False,False,0.242168441501928,7015.472099999999,424.73148621431443,374.73148621431443,False,True
571,38,1,121405.04,1,1,1,154844.22,0,False,False,True,0.2585951060189047,10926.4536,706.3818567756607,656.3818567756607,False,True
512,35,5,124580.69,1,1,1,18785.48,0,False,True,False,0.2972488052667998,11212.2621,833.2078783908049,783.2078783908049,False,True
697,35,5,133087.76,1,1,0,64771.61,0,False,False,True,0.3451491725193207,11977.898400000002,1033.540430320124,983.540430320124,False,True
580,45,8,103741.14,1,1,0,47428.73,1,True,False,True,0.8885692985638827,9336.7026,2074.076820045395,2024.076820045395,True,True
600,32,7,98877.95,1,1,0,132973.21,0,False,False,False,0.341703504278503,8899.0155,760.2061952446786,710.2061952446786,False,True
521,37,5,105843.26,2,1,1,84908.2,0,False,False,True,0.1656422163747516,9525.8934,394.47252393140457,344.47252393140457,False,True
664,44,7,77526.66,3,0,0,57338.56,1,False,True,True,0.8687657778411833,6977.3994,1515.4314542624013,1465.4314542624013,True,True
702,36,2,105264.88,2,1,1,52909.87,0,True,False,False,0.2798115322854735,9473.8392,662.7223657945461,612.7223657945461,False,True
582,40,3,110150.43,1,1,1,191757.65,1,True,False,False,0.7119341241417186,9913.5387,1764.4466228823828,1714.4466228823828,True,True
724,31,9,138166.3,1,1,0,12920.43,0,True,False,True,0.4740078393472513,12434.967,1473.567960006093,1423.567960006093,False,True
567,40,7,122265.24,1,1,0,138552.74,0,True,False,True,0.7004847192674737,11003.8716,1927.0109771453317,1877.0109771453317,True,True
779,55,0,133295.98,1,1,0,22832.71,1,False,True,False,0.833520691317082,11996.6382,2499.8615414862284,2449.8615414862284,True,True
563,32,0,148326.09,1,1,0,191604.27,1,False,False,False,0.3706958137901444,13349.3481,1237.1368643743544,1187.1368643743544,False,True
821,31,2,68927.57,1,1,1,25445.0,0,True,False,False,0.247643999385405,6203.4813,384.0637298111429,334.0637298111429,False,True
747,47,5,139914.6,4,0,1,129964.56,1,False,False,False,0.9165578409134816,12592.314,2885.3960329861516,2835.3960329861516,True,True
600,58,8,118723.11,1,0,0,6209.51,1,True,False,False,0.9361807140218752,10685.0799,2500.791432540697,2450.791432540697,True,True
625,32,7,106957.28,1,1,1,134794.02,0,False,True,True,0.2117927646347774,9626.1552,509.68750565285956,459.68750565285956,False,True
773,41,7,190238.93,1,1,1,57549.65,0,False,False,False,0.3916941544472264,17121.503699999997,1676.5982286591393,1626.5982286591393,False,True
726,53,1,113537.73,1,0,1,28367.21,0,False,False,False,0.6010283480749588,10218.3957,1535.3863718868154,1485.3863718868154,True,True
641,40,4,101090.27,1,1,1,51703.09,0,False,True,False,0.3896894492663326,9098.1243,886.3607619559094,836.3607619559094,False,True
762,60,10,168920.75,1,1,0,31445.03,1,False,True,False,0.7956193144003734,15202.867499999998,3023.9237543174295,2973.9237543174295,True,True
507,31,9,111589.67,1,1,0,150037.19,0,True,False,True,0.5370320397389974,10043.0703,1348.362632112786,1298.362632112786,True,True
606,27,6,172310.33,1,0,1,111448.92,0,True,False,False,0.3520101513725291,15507.929699999995,1364.7371702928845,1314.7371702928845,False,True
655,34,7,118028.35,1,1,0,51226.32,1,True,False,True,0.5887028874900507,10622.5515,1563.3816851404424,1513.3816851404424,True,True
697,51,1,147910.3,1,1,1,53581.14,0,True,False,True,0.7372731857334791,13311.926999999998,2453.6317068853787,2403.6317068853787,True,True
504,42,7,131287.36,2,1,1,149697.78,0,True,False,True,0.3822520150027252,11815.862399999998,1129.159302848734,1079.159302848734,False,True
653,74,0,121276.32,1,1,1,160348.31,0,False,False,False,0.2914742072360289,10914.8688,795.3506826413166,745.3506826413166,False,True
660,38,6,109869.32,1,1,1,154641.91,0,False,True,True,0.2218163678941965,9888.2388,548.343303871617,498.34330387161697,False,True
652,34,6,97435.85,2,1,1,104331.76,0,False,False,False,0.1602148026920223,8769.2265,351.23997336478834,301.23997336478834,False,True
594,35,2,133853.27,1,1,1,65361.66,0,False,False,True,0.2261493048122899,12046.7943,681.0935390404142,631.0935390404142,False,True
756,32,0,109528.16,2,1,1,56176.31,0,True,False,True,0.2451827115055423,9857.5344,604.2242532377898,554.2242532377898,False,True
642,33,4,84607.34,2,0,1,60059.47,0,False,False,False,0.1478628610610203,7614.660599999999,281.4813755811564,231.48137558115639,False,True
486,37,1,101438.0,1,0,0,51364.56,0,True,False,True,0.5213058454925232,9129.42,1189.8050029890878,1139.8050029890878,True,True
629,59,9,113657.83,1,1,1,116848.79,1,False,False,True,0.477801504123818,10229.2047,1221.8823479126072,1171.8823479126072,False,True
581,44,7,189318.16,2,1,0,45026.23,1,False,True,False,0.6931749216076749,17038.6344,2952.688516130458,2902.688516130458,True,True
667,31,3,99513.91,1,1,1,189657.26,0,False,False,True,0.2266294532649752,8956.2519,507.4376178500988,457.4376178500988,False,True
667,35,4,97585.32,2,0,0,57213.46,0,False,True,True,0.1823695535954749,8782.6788,400.4233030321103,350.4233030321103,False,True
644,32,3,136659.74,1,1,1,14187.78,0,False,True,True,0.2139005196588758,12299.3766,657.7107615550542,607.7107615550542,False,True
571,30,4,85755.86,1,1,0,145115.95,0,False,False,False,0.3519893863354397,7718.0274,679.1659320615273,629.1659320615273,False,True
599,33,4,51690.89,1,1,0,111622.76,1,False,True,True,0.376827424804891,4652.1801,438.26726170289004,388.26726170289004,False,True
709,34,2,111669.68,1,1,0,57029.66,0,False,False,False,0.3557388645213183,10050.2712,893.8180162048267,843.8180162048267,False,True
653,31,2,154741.45,2,0,0,25183.01,0,True,False,True,0.214306623120624,13926.7305,746.1476461414999,696.1476461414999,False,True
648,31,7,125681.51,1,0,1,129980.93,0,True,False,True,0.4000456096553639,11311.3359,1131.262566533026,1081.262566533026,False,True
663,37,8,155303.71,1,1,0,118716.63,0,True,False,False,0.5159771520971526,13977.333899999998,1802.9962349082464,1752.9962349082464,True,True
613,43,4,140681.68,1,0,1,20134.07,0,True,False,False,0.7842816926893699,12661.3512,2482.5164877176458,2432.5164877176458,True,True
620,28,9,71902.52,1,0,1,190208.23,0,False,False,True,0.2274246449199083,6471.2268,367.9291142965486,317.9291142965486,False,True
661,51,6,146606.6,1,1,1,68021.9,0,False,False,True,0.4794019683854831,13194.594,1581.3785839118211,1531.3785839118211,False,True
669,45,1,123949.75,1,0,0,110881.56,0,True,False,True,0.8605109202512284,11155.4775,2399.8525523417184,2349.8525523417184,True,True
767,33,1,144753.21,1,1,1,132480.75,0,True,False,False,0.4524299747210596,13027.788899999998,1473.540550674575,1423.540550674575,False,True
491,72,6,91285.22,1,1,1,7032.95,0,False,False,False,0.3000003352341128,8215.6698,616.175923543194,566.175923543194,False,True
679,58,8,125850.53,2,1,1,87008.17,0,True,False,True,0.5937334130664579,11326.5477,1681.2374560452595,1631.2374560452595,True,True
687,28,7,108116.66,1,1,1,27411.19,0,False,False,True,0.188116778293535,9730.4994,457.61754957879384,407.61754957879384,False,True
850,28,8,67639.56,2,1,1,194245.29,0,False,False,True,0.0865033904444411,6087.5604,131.6486535338295,81.6486535338295,False,True
663,53,6,150200.23,1,0,1,151317.27,1,False,True,False,0.6081356280680515,13518.0207,2055.1975021578555,2005.1975021578555,True,True
547,22,7,141287.15,1,1,0,118142.79,0,False,True,False,0.3557363609896788,12715.8435,1130.8719734010654,1080.8719734010654,False,True
687,36,4,97157.96,1,0,1,63185.05,0,False,False,False,0.275608995187191,8744.216400000001,602.4961739258392,552.4961739258392,False,True
502,33,6,125241.17,2,1,1,158736.07,0,True,False,False,0.2405113962812393,11271.7053,677.7433950434113,627.7433950434113,False,True
793,54,2,128966.13,1,0,0,18633.4,1,True,False,True,0.8983351596897147,11606.9517,2606.7332022325763,2556.7332022325763,True,True
727,59,5,152581.06,1,1,0,71830.1,1,True,False,True,0.8513581491239768,13732.2954,2922.775398741925,2872.775398741925,True,True
474,37,5,142688.57,2,1,1,110953.33,0,True,False,False,0.2525762007349719,12841.9713,810.8940802253869,760.8940802253869,False,True
850,31,1,130089.56,2,1,1,4466.21,0,True,False,False,0.2444396052204341,11708.0604,715.4784155182494,665.4784155182494,False,True
713,32,1,117094.02,1,0,0,149558.83,1,False,False,False,0.3255686311802231,10538.4618,857.7481457427675,807.7481457427675,False,True
600,49,7,90218.9,1,1,0,91347.76,0,False,False,True,0.7382014534085442,8119.700999999999,1498.493769860702,1448.493769860702,True,True
650,42,4,194532.66,1,1,0,171045.31,1,False,True,True,0.6391262871227704,17507.9394,2797.446075973116,2747.446075973116,True,True
850,56,1,169743.83,1,0,0,155850.4,1,True,False,True,0.8314927249110826,15276.944699999998,3175.66709422973,3125.66709422973,True,True
418,34,8,155973.88,1,1,0,154208.96,0,False,False,True,0.2802903417431915,14037.6492,983.6543728847597,933.6543728847597,False,True
797,59,4,129321.44,1,1,1,93624.55,0,False,True,True,0.397395814026393,11638.9296,1156.3154756969702,1106.3154756969702,False,True
788,42,6,138650.49,2,1,0,64746.07,0,True,False,False,0.3576791859350541,12478.5441,1115.828873835668,1065.828873835668,False,True
699,43,2,136487.86,2,1,0,82815.93,0,False,True,True,0.4028979268497991,12283.907399999998,1237.2902062687263,1187.2902062687263,False,True
651,41,4,38617.2,1,1,1,104876.8,0,False,False,False,0.470859438131175,3475.548,409.1236446194822,359.1236446194822,False,True
676,34,8,82909.14,1,1,0,91817.38,1,False,False,False,0.3576691864727413,7461.822599999999,667.2160047364788,617.2160047364788,False,True
708,54,8,145151.4,1,0,1,125311.17,1,True,False,False,0.8050381144871431,13063.625999999998,2629.1792108513046,2579.1792108513046,True,True
499,42,0,147187.84,1,1,1,14868.94,1,False,True,False,0.536570662888446,13246.905599999998,1776.9752297531668,1726.9752297531668,True,True
850,54,7,108185.81,2,0,0,24093.4,1,False,True,True,0.6914280901719281,9736.7229,1683.0609298200693,1633.0609298200693,True,True
719,49,5,105918.1,1,1,1,16246.59,0,False,False,True,0.522197266563585,9532.629,1244.4782017411903,1194.4782017411903,True,True
632,42,6,59972.26,2,0,1,148172.94,0,True,False,True,0.2026628287939448,5397.5034,273.4683268672337,223.4683268672337,False,True
669,25,7,157228.61,2,1,0,124382.9,0,False,True,True,0.2134811562945407,14150.574899999996,755.220272971126,705.220272971126,False,True
596,21,4,210433.08,2,0,1,197297.77,1,False,False,True,0.2444331712810639,18938.9772,1157.328564453941,1107.328564453941,False,True
733,30,1,102452.71,1,1,0,21556.95,0,True,False,False,0.5670300593668539,9220.7439,1307.109740255889,1257.109740255889,True,True
493,37,8,142987.46,2,1,0,158840.99,0,False,False,False,0.3578113611206211,12868.871399999998,1151.1570979300582,1101.1570979300582,False,True
615,29,7,143330.56,2,1,1,126396.01,0,False,True,False,0.1972700181329508,12899.7504,636.1834988296349,586.1834988296349,False,True
666,36,4,120165.4,2,1,0,33701.5,0,False,False,True,0.2023726682327686,10814.886,547.1593341133034,497.15933411330343,False,True
707,73,6,66573.17,1,1,1,62768.8,0,False,False,True,0.2383980869624389,5991.5853,357.0956183480676,307.0956183480676,False,True
603,40,4,102833.46,2,1,1,38829.11,0,False,False,True,0.230035652235698,9255.0114,532.2456459619551,482.2456459619551,False,True
671,34,5,164757.56,1,1,0,110748.88,0,False,False,False,0.3802670872202496,14828.180399999996,1409.6672423710984,1359.6672423710984,False,True
568,36,10,153610.61,1,1,1,54083.8,1,False,True,False,0.2764324104428271,13824.954899999995,955.4164018175932,905.4164018175932,False,True
850,36,3,169025.83,1,1,0,174235.06,0,True,False,False,0.399042521825802,15212.324699999996,1517.5911027802338,1467.5911027802338,False,True
644,26,4,153455.72,2,1,1,82696.84,0,False,True,False,0.1809200798019618,13811.0148,624.6724749405189,574.6724749405189,False,True
850,30,10,153972.89,2,1,0,62811.03,0,False,False,True,0.1871510134334202,13857.5601,648.364104107382,598.364104107382,False,True
683,34,9,114609.55,2,0,1,25339.29,0,False,True,True,0.1245628683429387,10314.8595,321.2121214686026,271.2121214686026,False,True
663,37,7,143625.83,2,0,1,176487.05,0,True,False,True,0.2406935253570651,12926.324699999996,777.8206654882764,727.8206654882764,False,True
682,38,1,116520.28,1,1,1,49833.5,1,True,False,False,0.6197732023601186,10486.8252,1624.8633091986976,1574.8633091986976,True,True
639,77,6,80926.02,2,1,1,55829.25,0,False,False,True,0.1700373179563287,7283.3418,309.60997635780484,259.60997635780484,False,True
704,23,6,166594.78,1,1,1,155823.2,0,False,False,True,0.1931331181508134,14993.5302,723.9368099035972,673.9368099035972,False,True
691,40,0,115465.98,1,1,1,60622.61,0,False,False,False,0.4154451957666537,10391.9382,1079.3201999734918,1029.3201999734918,False,True
589,41,7,92618.62,1,1,1,101178.85,0,True,False,False,0.574684559967981,8335.675799999999,1197.5960447896869,1147.5960447896869,True,True
620,25,8,141825.88,1,1,1,73857.94,1,True,False,False,0.4459459538098839,12764.3292,1423.0502399593381,1373.0502399593381,False,True
647,28,6,149594.02,2,1,0,102325.19,0,False,True,True,0.2217744890197651,13463.461799999995,746.4630902830314,696.4630902830314,False,True
737,39,7,130051.66,2,0,0,55356.39,1,False,True,False,0.284210833248667,11704.649399999998,831.6470397143776,781.6470397143776,False,True
666,37,2,158468.76,1,0,1,93266.01,0,True,False,False,0.4068574152038199,14262.1884,1450.6692768934759,1400.6692768934759,False,True
696,44,8,161889.79,1,0,0,75562.47,0,False,False,True,0.609452761066692,14570.0811,2219.9440388401563,2169.9440388401563,True,True
836,29,9,133681.78,1,1,1,153747.73,0,False,False,False,0.2998271599292738,12031.3602,901.8321397130247,851.8321397130247,False,True
596,20,3,187294.46,1,1,0,103456.47,0,False,True,True,0.3683531408928411,16856.501399999997,1552.286308788643,1502.286308788643,False,True
599,28,7,119706.22,1,0,0,31190.42,0,False,False,True,0.2740002057774138,10773.5598,737.9894005388184,687.9894005388184,False,True
721,45,7,138523.2,1,0,0,59604.45,1,True,False,False,0.8950531364823054,12467.088,2789.676554300228,2739.676554300228,True,True
603,56,5,90778.76,2,1,0,162223.67,1,False,True,False,0.80595701843121,8170.0884,1646.1850217958538,1596.1850217958538,True,True
572,47,4,99353.42,1,1,0,196549.85,1,True,False,True,0.9009844280790182,8941.807799999999,2014.1073966688757,1964.1073966688757,True,True
453,40,1,111524.49,1,1,1,120373.84,1,True,False,False,0.7023897271358359,10037.2041,1762.5072622514235,1712.5072622514235,True,True
668,37,7,128645.67,1,1,0,92149.64,0,False,False,False,0.3985262007828104,11578.110299999998,1153.5450775258312,1103.5450775258312,False,True
762,35,1,117458.51,1,0,1,178361.48,1,True,False,True,0.4871722221324953,10571.2659,1287.5067748141182,1237.5067748141182,False,True
633,39,9,129189.15,2,0,0,170998.83,0,False,False,False,0.3637437972486333,11627.0235,1057.3144196472736,1007.3144196472736,False,True
647,33,7,121260.19,2,1,0,77216.48,0,False,True,True,0.189534904329635,10913.4171,517.1183664894756,467.11836648947565,False,True
796,56,6,94231.13,1,0,0,121164.6,1,False,True,True,0.8531577603398073,8480.8017,1808.8654460645075,1758.8654460645075,True,True
556,34,8,163757.06,1,1,1,104000.06,0,False,False,True,0.2119393198239707,14738.1354,780.897598037396,730.897598037396,False,True
715,35,2,141005.47,1,1,1,60407.93,0,False,False,True,0.1973891574590381,12690.4923,626.2413957093527,576.2413957093527,False,True
807,42,9,105356.09,2,1,1,130489.37,0,True,False,False,0.4427276939086181,9482.0481,1049.4913222108985,999.4913222108985,False,True
626,23,6,85897.95,1,1,0,109742.8,0,True,False,False,0.3882946010073352,7730.815499999999,750.4584800084556,700.4584800084556,False,True
850,31,4,164672.66,1,0,1,61936.1,0,True,False,False,0.3914519808351873,14820.5394,1450.3823762939844,1400.3823762939844,False,True
737,45,2,99169.67,2,1,1,78650.95,0,True,False,False,0.6201408664438918,8925.2703,1383.7312142719834,1333.7312142719834,True,True
730,37,5,124053.03,1,1,0,118591.67,0,True,False,False,0.6569931812891828,11164.7727,1833.7948836359046,1783.7948836359046,True,True
748,40,3,103499.09,2,0,0,38153.19,0,True,False,False,0.3008082365220208,9314.9181,700.5010217520132,650.5010217520132,False,True
753,38,9,151766.71,1,1,1,180829.99,0,True,False,False,0.4498832703445798,13659.0039,1536.2393360453425,1486.2393360453425,False,True
622,29,7,101486.96,1,1,1,8788.35,0,False,False,True,0.1903342824317047,9133.8264,434.62007342494013,384.62007342494013,False,True
699,36,2,123601.56,2,1,0,103557.85,0,True,False,True,0.3379899610465492,11124.140399999998,939.961945118086,889.961945118086,False,True
570,38,1,127201.58,1,1,0,147168.28,1,True,False,True,0.6460044863025138,11448.1422,1848.8878052572827,1798.8878052572827,True,True
552,33,3,144962.74,1,1,0,58844.84,1,True,False,True,0.520417870413442,13046.6466,1697.4270099021935,1647.4270099021935,True,True
714,33,8,122017.19,1,0,0,162515.17,0,False,True,True,0.2762294345328303,10981.5471,758.3566364321605,708.3566364321605,False,True
503,32,9,100262.88,2,1,1,157921.25,0,False,True,True,0.0999278227144861,9023.6592,225.42865419338537,175.42865419338537,False,True
685,43,6,117302.62,1,0,0,68701.73,0,False,True,False,0.5912670161322906,10557.2358,1560.536327517749,1510.536327517749,True,True
606,35,0,135984.15,2,1,0,186778.89,0,False,False,False,0.2898677927611885,12238.5735,886.8920717476434,836.8920717476434,False,True
724,31,2,160997.54,2,0,1,64831.36,0,True,False,True,0.1666777394628586,14489.7786,603.780885591326,553.780885591326,False,True
779,37,2,128389.63,1,1,1,6589.16,1,True,False,False,0.6070707193576199,11555.0667,1753.6856634485698,1703.6856634485698,True,True
610,50,5,130554.51,3,1,0,184758.17,1,False,True,False,0.9038682071949452,11749.9059,2655.0915951355773,2605.0915951355773,True,True
646,57,6,90212.0,1,1,0,13911.27,1,True,False,False,0.9110227778086196,8119.079999999999,1849.1667037126017,1799.1667037126017,True,True
628,29,9,71996.29,1,1,1,34857.46,0,False,False,False,0.2272583660879298,6479.666099999999,368.139582670337,318.139582670337,False,True
528,32,4,85615.66,2,1,0,156192.43,0,False,False,False,0.2759363204466262,7705.4094,531.5505793427113,481.55057934271133,False,True
432,27,6,62339.81,2,0,0,53874.67,0,False,False,False,0.1792825025417657,5610.582899999999,251.46983575750926,201.46983575750926,False,True
622,47,6,142319.03,1,0,0,100183.05,0,False,True,False,0.7350760512476238,12808.7127,2353.8444882703225,2303.8444882703225,True,True
634,24,2,87413.19,1,1,0,63340.65,0,False,False,False,0.3322662774685368,7867.1871,653.5002429663734,603.5002429663734,False,True
718,35,3,97560.16,1,1,1,53511.74,0,False,False,True,0.1862548825956052,8780.4144,408.84876330319025,358.84876330319025,False,True
636,30,8,141787.31,2,1,1,109685.61,0,True,False,True,0.1621442142276086,12760.8579,517.2748192664179,467.2748192664179,False,True
691,36,7,129934.64,1,0,0,75664.56,1,False,True,True,0.3416731364410308,11694.1176,998.8914595755649,948.8914595755649,False,True
698,37,2,166178.02,2,1,1,71972.95,0,False,False,False,0.2157782136309068,14956.0218,806.7959167572249,756.7959167572249,False,True
712,39,5,163097.55,2,1,1,23702.42,0,False,True,False,0.2554601283073188,14678.7795,937.4607236162102,887.4607236162102,False,True
778,35,1,151958.19,3,1,1,131238.37,1,True,False,False,0.8379021144849781,13676.237099999998,2864.836996071976,2814.836996071976,True,True
550,33,4,118400.91,1,0,1,13999.64,1,True,False,True,0.4283957273197712,10656.0819,1141.2549889823872,1091.2549889823872,False,True
665,43,2,116322.27,4,1,0,35640.12,1,True,False,False,0.9265090986470272,10469.0043,2424.9069344312134,2374.9069344312134,True,True
647,30,6,143138.91,2,1,0,2955.46,0,True,False,True,0.2414877175394597,12882.5019,777.7414950071882,727.7414950071882,False,True
512,36,0,129804.17,1,1,0,53020.9,0,False,False,True,0.311760029834481,11682.3753,910.5244180164009,860.5244180164009,False,True
768,37,9,108308.11,1,1,0,41788.25,1,True,False,True,0.6322623857153956,9747.7299,1540.7807404708237,1490.7807404708237,True,True
666,30,3,110153.27,1,0,1,74849.46,0,True,False,True,0.3512869124548834,9913.7943,870.6465475899555,820.6465475899555,False,True
700,30,4,116377.48,1,1,1,134417.31,0,True,False,False,0.4627331268638051,10473.9732,1211.6635923809235,1161.6635923809235,False,True
651,37,10,117791.06,2,1,1,75837.58,0,True,False,False,0.3077508820309764,10601.1954,815.6318087331824,765.6318087331824,False,True
686,35,8,105419.73,1,1,0,35356.46,0,False,False,False,0.3768739616314513,9487.7757,893.9239037824041,843.9239037824041,False,True
850,47,4,99219.47,2,1,1,122141.13,0,True,False,False,0.5117863331194328,8929.7523,1142.5312963204553,1092.5312963204553,True,True
658,55,8,119327.93,1,0,1,119439.66,0,True,False,False,0.7987908901647987,10739.5137,2144.6564270900126,2094.6564270900126,True,True
448,36,6,83947.12,2,1,0,81999.53,0,False,False,False,0.2918179084813551,7555.2408,551.18864208225,501.18864208225,False,True
609,32,4,99883.16,1,1,1,120594.85,0,False,True,True,0.2049246888406473,8989.4844,460.5418233769632,410.5418233769632,False,True
704,50,4,165438.26,1,1,0,120770.75,1,False,False,True,0.8151143271611994,14889.4434,3034.14965969894,2984.14965969894,True,True
698,31,1,156111.24,1,0,0,134790.74,0,False,False,True,0.2593719331012734,14050.0116,911.0446671968288,861.0446671968288,False,True
759,44,2,111095.58,2,1,0,100137.7,0,False,False,True,0.3945452549083529,9998.6022,986.2252634315545,936.2252634315545,False,True
677,56,0,119963.45,1,0,0,158325.87,1,False,False,False,0.8575853069166678,10796.7105,2314.7750719582273,2264.7750719582273,True,True
567,35,8,153137.74,1,1,0,88659.07,0,False,True,True,0.3134034399448219,13782.396599999996,1079.8626262809541,1029.8626262809541,False,True
490,40,6,156111.08,1,0,0,190889.13,0,False,True,True,0.3792936970745597,14049.997199999998,1332.2688454688027,1282.2688454688027,False,True
626,34,7,113014.7,2,1,1,56646.28,0,False,False,True,0.1286011898621637,10171.323,327.0110600680981,277.0110600680981,False,True
718,43,5,132615.73,2,1,0,32999.1,0,True,False,True,0.5493794681886978,11935.4157,1639.2680824692584,1589.2680824692584,True,True
616,44,5,102016.38,1,0,1,178235.37,1,False,False,True,0.5179027016727994,9181.4742,1188.7775733797762,1138.7775733797762,True,True
538,42,4,80380.24,1,1,0,119216.46,0,True,False,False,0.5329464772403842,7234.221600000001,963.8632293240742,913.8632293240742,True,True
600,26,6,108909.12,1,1,0,82547.01,0,False,False,False,0.3458423008392812,9801.820799999998,847.4710644715808,797.4710644715808,False,True
654,35,2,90865.8,1,1,1,86764.46,0,False,False,False,0.2356054238526798,8177.922,481.6906947610387,431.6906947610387,False,True
622,40,4,99799.76,2,1,0,197372.13,0,False,False,True,0.240866380935815,8981.978399999998,540.8641577129155,490.86415771291547,False,True
682,28,10,200724.96,1,0,1,82872.64,1,False,False,True,0.3602294978514397,18065.2464,1626.9086598086321,1576.9086598086321,False,True
610,37,10,140363.95,2,1,1,129563.86,0,False,True,False,0.2134368529196044,12632.7555,674.0738944057058,624.0738944057058,False,True
795,36,1,151844.64,1,1,1,135388.89,0,False,False,False,0.2423712954252243,13666.0176,828.0625972539787,778.0625972539787,False,True
824,49,8,133231.48,1,1,1,67885.37,0,True,False,True,0.783762727886782,11990.8332,2349.492034616848,2299.492034616848,True,True
630,36,8,126598.99,2,1,1,134407.93,0,False,False,False,0.2248799854627629,11393.9091,640.5655281930104,590.5655281930104,False,True
609,71,6,113317.1,1,1,0,108258.22,1,True,False,False,0.8964633858319511,10198.539,2285.6542006198,2235.6542006198,True,True
